english,language,handshape,twohands,handpart,mmvrepeated,dmvhandshape,dmvorientation,compound,domhand,twohandsC,mmvcrepeated,dmvchandshape,dmvcorientation,TwoH,PoA,PoA2,Mov,Mov2,Mov3,Mov4,Compounds,hist,geo,SL
red,Czech,1,false,tip,true,false,false,false,right,false,false,false,false,0,lip,head,X_right,X_right,X_right false false,X_right,0,LSF,EastEuro,CzSL
river,Czech,B,false,radial_side,false,true,false,false,right,true,true,false,false,0,chin,head,X_right,X_right,X_right true false,X_right_Hs,1,LSF,EastEuro,CzSL
salt,Czech,5,false,tip,true,true,false,false,right,false,false,true,false,0,chin,head,true false,Hs_Change,true false,Hs,1,LSF,EastEuro,CzSL
sea,Czech,5,false,palm,true,false,false,false,right,false,false,false,false,0,radial_side,hand,Z_front,Z_front,Z_front false false,Z_front,0,LSF,EastEuro,CzSL
sharp,Czech,L,true,finger_fronts,false,true,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right true false,X_right_Hs,0,LSF,EastEuro,CzSL
short,Czech,1,true,finger_fronts,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,LSF,EastEuro,CzSL
singing,Czech,Y,false,heel,true,false,true,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left false true,X_left_Or,0,LSF,EastEuro,CzSL
sister,Czech,S_b,false,radial_side,false,false,false,false,right,true,true,false,false,0,cheek,head,Z_back,Z_back,Z_back false false,Z_back,1,LSF,EastEuro,CzSL
sit,Czech,E,true,palm,false,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,LSF,EastEuro,CzSL
smooth,Czech,E,false,palm,false,false,false,false,right,false,false,false,false,0,palm,hand,Z_front,Z_front,Z_front false false,Z_front,0,LSF,EastEuro,CzSL
snake,Czech,H,false,back_of_fingers,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Z_front,Z_front,Z_front false false,Z_front,0,LSF,EastEuro,CzSL
snow,Czech,A,true,tip,false,false,true,false,right,true,false,false,false,1,Lateral,Lateral,false true,Or_Change,false true,Or,1,LSF,EastEuro,CzSL
stand,Czech,E_bnb,true,heel,true,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,LSF,EastEuro,CzSL
star,Czech,E_bnb,true,radial_side,false,true,false,false,right,true,true,false,false,1,Lateral,Lateral,X_right,X_right,X_right true false,X_right_Hs,1,LSF,EastEuro,CzSL
stone,Czech,S_b,true,heel,true,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,LSF,EastEuro,CzSL
string,Czech,L_enb,true,tip,false,false,true,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false true,X_right_Or,0,LSF,EastEuro,CzSL
sun,Czech,1,false,tip,true,false,false,false,right,false,false,false,false,0,forehead,head,Y_down,Y_down,Y_down false false,Y_down,0,LSF,EastEuro,CzSL
tail,Czech,1,false,heel,true,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,LSF,EastEuro,CzSL
thin,Czech,L_eb,true,radial_side,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,LSF,EastEuro,CzSL
tree,Czech,5,false,palm,true,false,true,false,right,false,false,false,false,0,Lateral,Lateral,false true,Or_Change,false true,Or,0,LSF,EastEuro,CzSL
vomit,Czech,E,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,below_chin,head,Z_front,Z_front,Z_front false false,Z_front,0,LSF,EastEuro,CzSL
warm,Czech,E,false,finger_fronts,true,false,false,false,right,false,false,false,false,0,mouth,head,X_left,X_left,X_left false false,X_left,0,LSF,EastEuro,CzSL
water,Czech,5,false,radial_side,false,true,false,false,right,false,false,false,false,0,mouth,head,X_right,X_right,X_right true false,X_right_Hs,0,LSF,EastEuro,CzSL
wet,Czech,E_b,true,back_of_palm,false,true,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,EastEuro,CzSL
what,Czech,E_bnb,false,ulnar_side,true,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,LSF,EastEuro,CzSL
when,Czech,L_enb,false,tip,false,false,true,false,right,false,false,false,false,0,palm,hand,false true,Or_Change,false true,Or,0,LSF,EastEuro,CzSL
where,Czech,E,true,ulnar_side,true,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,LSF,EastEuro,CzSL
white,Czech,A,false,heel,true,false,true,false,right,false,false,false,false,0,clavicle,torso,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,EastEuro,CzSL
who,Czech,Y,false,heel,true,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,LSF,EastEuro,CzSL
wide,Czech,5,true,palm,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,LSF,EastEuro,CzSL
wife,Czech,5,true,palm,true,false,true,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,EastEuro,CzSL
wind,Czech,V,false,tip,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_up,Y_up,Y_up false false,Y_up,0,LSF,EastEuro,CzSL
with,Czech,L,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,palm,hand,X_left,X_left,X_left true false,X_left_Hs,0,LSF,EastEuro,CzSL
woman,Czech,S_b,false,tip,true,false,false,false,right,false,false,false,false,0,cheek,head,Y_down,Y_down,Y_down false false,Y_down,0,LSF,EastEuro,CzSL
wood,Czech,B,false,finger_fronts,true,false,false,false,right,false,false,false,false,0,tip,hand,Y_down,Y_down,Y_down false false,Y_down,0,LSF,EastEuro,CzSL
work,Czech,B_b,false,tip,true,true,false,false,right,false,false,false,false,0,cheek,head,true false,Hs_Change,true false,Hs,0,LSF,EastEuro,CzSL
worm,Czech,1_nb,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Z_front,Z_front,Z_front true false,Z_front_Hs,0,LSF,EastEuro,CzSL
year,Czech,A,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,radial_side,hand,Z_front,Z_front,Z_front false false,Z_front,0,LSF,EastEuro,CzSL
yellow,Czech,Y,false,heel,false,false,true,false,right,false,false,false,false,0,forehead,head,Z_front,Z_front,Z_front false true,Z_front_Or,0,LSF,EastEuro,CzSL
all,Spanish,5,false,ulnar_side,false,true,false,false,right,false,false,false,false,0,palm,hand,X_left,X_left,X_left true false,X_left_Hs,0,LSF,WestEuro,LSE
animal,Spanish,5_nb,true,tip,true,false,false,false,right,false,false,false,false,1,forehead,head,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,LSE
bad,Spanish,B,false,ulnar_side,true,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,LSE
because,Spanish,5,false,radial_side,false,true,true,false,right,false,false,false,false,0,chin,head,Z_front,Z_front,Z_front true true,Z_front_Hs_Or,0,LSF,WestEuro,LSE
bird,Spanish,L,false,back_of_palm,true,true,false,false,right,true,true,false,true,0,mouth,head,true false,Hs_Change,true false,Hs,1,LSF,WestEuro,LSE
black,Spanish,V,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,shoulder,torso,Z_front,Z_front,Z_front true false,Z_front_Hs,0,LSF,WestEuro,LSE
blood,Spanish,V,false,back_of_fingers,false,true,false,false,right,false,false,false,false,0,shoulder,torso,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,LSE
boring,Spanish,E,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,chin,head,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LSE
brother,Spanish,V,false,finger_fronts,true,true,false,false,right,false,true,false,true,0,Horizontal,Horizontal,true false,Hs_Change,true false,Hs,1,LSF,WestEuro,LSE
bug,Spanish,5_nb,false,tip,false,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Z_front,Z_front,Z_front true false,Z_front_Hs,0,LSF,WestEuro,LSE
cat,Spanish,B_b,false,palm,true,false,false,false,right,false,false,false,false,0,back_of_palm,hand,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,LSE
child,Spanish,A,false,tip,false,false,true,false,right,false,false,false,false,0,forehead,head,false true,Or_Change,false true,Or,1,LSF,WestEuro,LSE
correct,Spanish,L_eb,false,back_of_palm,false,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,LSE
count,Spanish,5,true,ulnar_side,false,true,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right true false,X_right_Hs,0,LSF,WestEuro,LSE
dance,Spanish,5,true,tip,true,false,false,false,right,false,false,false,false,1,Torso_top,torso,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,LSE
day,Spanish,1_nb,false,tip,false,false,false,false,right,false,false,false,false,0,forehead,head,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,LSE
die,Spanish,E,false,back_of_palm,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,LSF,WestEuro,LSE
dirty,Spanish,B,false,radial_side,true,false,false,false,right,false,false,false,false,0,cheek,head,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,LSE
dog,Spanish,E_b,false,finger_fronts,true,true,false,false,right,false,false,false,false,0,mouth,head,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,LSE
dry,Spanish,5,false,tip,false,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,LSE
dust,Spanish,M_enb,false,tip,false,false,true,false,right,false,false,false,false,0,back_of_palm,hand,false true,Or_Change,false true,Or,0,LSF,WestEuro,LSE
earth,Spanish,B_nb,true,radial_side,false,false,true,false,right,false,false,false,false,1,Lateral,Lateral,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,WestEuro,LSE
egg,Spanish,E_nb,false,tip,true,false,true,false,right,false,false,false,false,0,Lateral,Lateral,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,WestEuro,LSE
father,Spanish,B,false,radial_side,false,false,false,false,right,false,false,false,false,0,forehead,head,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LSE
feather,Spanish,L,true,tip,false,true,true,false,right,false,false,false,false,1,tip,NA,X_right,X_right,X_right true true,X_right_Hs_Or,0,LSF,WestEuro,LSE
fire,Spanish,5_nb,true,tip,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,LSE
fish,Spanish,H,false,tip,false,false,true,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left false true,X_left_Or,0,LSF,WestEuro,LSE
flower,Spanish,5_b,false,tip,false,true,false,false,right,false,false,false,false,0,mouth,head,Z_front,Z_front,Z_front true false,Z_front_Hs,0,LSF,WestEuro,LSE
full,Spanish,S,false,back_of_fingers,false,false,false,false,right,false,false,false,false,0,palm,hand,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,LSE
good,Spanish,E_bnb,false,tip,false,true,false,false,right,false,false,false,false,0,chin,head,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,LSE
grass,Spanish,V,false,finger_fronts,false,false,false,false,right,false,false,true,false,0,cheek,head,Y_up,Y_up,Y_up false false,Y_up,1,LSF,WestEuro,LSE
grease,Spanish,E_b,false,tip,false,false,false,false,right,false,false,false,false,0,palm,hand,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LSE
green,Spanish,V,false,radial_side,true,false,true,false,right,false,false,false,false,0,shoulder,torso,false true,Or_Change,false true,Or,0,LSF,WestEuro,LSE
heavy,Spanish,5,true,back_of_palm,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LSE
how,Spanish,1_nb,false,heel,false,false,true,false,right,false,false,false,false,0,chin,head,false true,Or_Change,false true,Or,0,LSF,WestEuro,LSE
husband,Spanish,I,false,finger_fronts,false,false,false,false,right,false,false,false,true,0,finger_fronts,hand,Y_down,Y_down,Y_down false false,Y_down,1,LSF,WestEuro,LSE
ice,Spanish,E_b,false,tip,false,false,true,false,right,false,false,false,false,0,chin,head,Z_front,Z_front,Z_front false true,Z_front_Or,0,LSF,WestEuro,LSE
if,Spanish,B_nb,false,tip,true,false,false,false,right,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,LSE
kill,Spanish,S,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,LSE
laugh,Spanish,L,false,finger_fronts,true,true,false,false,right,false,false,false,false,0,neck,torso,Z_front,Z_front,Z_front true false,Z_front_Hs,0,LSF,WestEuro,LSE
leaf,Spanish,5,false,palm,false,false,true,false,right,true,false,true,false,0,Lateral,Lateral,false true,Or_Change,false true,Or,1,LSF,WestEuro,LSE
lie,Spanish,1,false,radial_side,true,false,true,false,right,false,false,false,false,0,cheek,head,false true,Or_Change,false true,Or,0,LSF,WestEuro,LSE
live,Spanish,E_b,true,tip,true,false,true,false,right,false,false,false,false,1,Torso_top,torso,false true,Or_Change,false true,Or,0,LSF,WestEuro,LSE
long,Spanish,E,true,palm,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,LSE
look_for,Spanish,V_nb,true,tip,true,false,false,false,right,false,false,false,false,1,Vertical,Vertical,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LSE
man,Spanish,A,false,tip,true,false,true,false,right,false,false,false,false,0,forehead,head,false true,Or_Change,false true,Or,0,LSF,WestEuro,LSE
meat,Spanish,E,false,ulnar_side,true,false,false,false,right,false,false,false,false,0,palm,hand,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LSE
moon,Spanish,E,false,radial_side,true,false,false,false,right,false,false,false,false,0,lip,head,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,LSE
mother,Spanish,B,false,radial_side,false,false,false,false,right,false,false,false,false,0,cheek,head,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,LSE
mountain,Spanish,5,true,palm,true,false,true,false,right,false,false,false,false,1,Horizontal,Horizontal,X_right,X_right,X_right false true,X_right_Or,0,LSF,WestEuro,LSE
name,Spanish,H,true,ulnar_side,false,false,true,false,right,false,false,false,false,1,ulnar_side,hand,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,WestEuro,LSE
narrow,Spanish,B,true,palm,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,LSE
new,Spanish,V,true,finger_fronts,true,true,false,false,right,false,false,false,false,1,Vertical,Vertical,true false,Hs_Change,true false,Hs,0,LSF,WestEuro,LSE
night,Spanish,5,true,palm,false,false,false,false,right,false,false,false,false,1,Vertical,Vertical,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,LSE
not,Spanish,V,false,back_of_fingers,false,true,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front true false,Z_front_Hs,0,LSF,WestEuro,LSE
old,Spanish,S,false,radial_side,true,false,false,false,right,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,LSE
other,Spanish,V_nb,false,heel,false,false,true,false,right,false,false,false,false,0,Vertical,Vertical,false true,Or_Change,false true,Or,0,LSF,WestEuro,LSE
person,Spanish,L_nb,false,tip,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LSE
pig,Spanish,E,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,nose,head,true false,Hs_Change,true false,Hs,0,LSF,WestEuro,LSE
play,Spanish,5,true,palm,false,true,false,false,right,false,false,false,false,1,Lateral,Lateral,true false,Hs_Change,true false,Hs,0,LSF,WestEuro,LSE
rain,Spanish,5_nb,true,tip,true,false,true,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,WestEuro,LSE
red,Spanish,1,false,finger_fronts,true,true,false,false,right,false,false,false,false,0,lip,head,true false,Hs_Change,true false,Hs,0,LSF,WestEuro,LSE
river,Spanish,E,false,radial_side,false,false,false,false,right,true,true,false,false,0,mouth,head,Z_back,Z_back,Z_back false false,Z_back,1,LSF,WestEuro,LSE
salt,Spanish,S_b,false,heel,false,true,false,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left true false,X_left_Hs,0,LSF,WestEuro,LSE
sea,Spanish,S,false,radial_side,false,true,false,false,right,false,false,false,false,0,ulnar_side,hand,Z_front,Z_front,Z_front true false,Z_front_Hs,0,LSF,WestEuro,LSE
sharp,Spanish,L,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,tip,hand,X_right,X_right,X_right true false,X_right_Hs,0,LSF,WestEuro,LSE
short,Spanish,1,true,finger_fronts,false,false,false,false,right,false,false,false,false,1,Vertical,Vertical,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,LSE
singing,Spanish,5,false,palm,true,false,false,false,right,false,false,false,false,0,Lateral,Lateral,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,LSE
sister,Spanish,V,false,finger_fronts,false,true,false,false,right,false,false,true,false,0,Horizontal,Horizontal,true false,Hs_Change,true false,Hs,1,LSF,WestEuro,LSE
sit,Spanish,3,true,ulnar_side,false,false,true,false,right,false,false,false,false,1,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,LSF,WestEuro,LSE
smooth,Spanish,5_b,true,tip,false,true,false,false,right,false,false,false,false,1,Horizontal,Horizontal,X_right,X_right,X_right true false,X_right_Hs,0,LSF,WestEuro,LSE
snake,Spanish,1,false,heel,true,false,true,false,right,false,false,false,false,0,Vertical,Vertical,false true,Or_Change,false true,Or,0,LSF,WestEuro,LSE
snow,Spanish,5,true,palm,true,false,true,false,right,false,false,false,false,1,Vertical,Vertical,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,WestEuro,LSE
stand,Spanish,E_b,false,back_of_palm,false,false,false,false,right,false,false,false,false,0,Lateral,Lateral,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,LSE
star,Spanish,L,true,tip,true,true,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right true false,X_right_Hs,0,LSF,WestEuro,LSE
stone,Spanish,S_b,true,heel,true,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,LSE
string,Spanish,I,true,tip,false,false,true,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false true,X_right_Or,0,LSF,WestEuro,LSE
sun,Spanish,S_b,false,tip,false,true,true,false,right,false,false,false,false,0,forehead,head,true true,Or_HS_Change,true true,Hs_Or,0,LSF,WestEuro,LSE
