english,language,handshape,twohands,handpart,mmvrepeated,dmvhandshape,dmvorientation,compound,domhand,twohandsC,mmvcrepeated,dmvchandshape,dmvcorientation,TwoH,PoA,PoA2,Mov,Mov2,Mov3,Mov4,Compounds,hist,geo,SL
blood,NewZealand,E_bnb,false,tip,true,true,false,false,right,false,false,false,false,0,forearm_front,arm,Z_front,Z_front,Z_front true false,Z_front_Hs,0,NA,NA,NZSL
boring,NewZealand,E,false,finger_fronts,true,false,false,false,right,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,0,NA,NA,NZSL
brother,NewZealand,S_b,true,heel,true,false,false,false,right,false,false,false,false,1,Lateral,Lateral,Z_front,Z_front,Z_front false false,Z_front,0,NA,NA,NZSL
bug,NewZealand,5_nb,false,tip,false,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left true false,X_left_Hs,0,NA,NA,NZSL
cat,NewZealand,L,true,tip,true,true,false,false,right,false,false,false,false,1,cheek,head,X_right,X_right,X_right true false,X_right_Hs,0,NA,NA,NZSL
child,NewZealand,B,false,palm,false,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
correct,NewZealand,A,false,heel,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,NA,NA,NZSL
count,NewZealand,5,true,back_of_fingers,false,false,false,false,right,false,false,false,false,1,Vertical,Vertical,X_right,X_right,X_right false false,X_right,0,NA,NA,NZSL
dance,NewZealand,V,true,tip,true,false,true,false,right,false,false,false,false,1,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,NA,NA,NZSL
day,NewZealand,S_b,false,heel,false,false,false,false,right,false,false,false,false,0,cheek,head,Z_back,Z_back,Z_back false false,Z_back,0,NA,NA,NZSL
die,NewZealand,E,true,palm,false,false,true,false,right,false,false,false,false,1,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,NA,NA,NZSL
dirty,NewZealand,E,false,finger_fronts,true,false,false,false,right,false,false,false,false,0,finger_fronts,hand,X_right,X_right,X_right false false,X_right,0,NA,NA,NZSL
dog,NewZealand,E,true,tip,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
dry,NewZealand,5_b,true,back_of_palm,false,true,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down true false,Y_down_Hs,0,NA,NA,NZSL
dust,NewZealand,5_b,true,tip,false,true,false,false,right,false,false,false,false,1,Vertical,Vertical,X_right,X_right,X_right true false,X_right_Hs,0,NA,NA,NZSL
earth,NewZealand,5_b,true,radial_side,false,false,true,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false true,Y_down_Or,0,NA,NA,NZSL
egg,NewZealand,1,false,finger_fronts,false,false,true,false,right,false,false,false,false,0,radial_side,hand,false true,Or_Change,false true,Or,0,NA,NA,NZSL
father,NewZealand,L_nb,false,radial_side,true,false,false,false,right,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,0,NA,NA,NZSL
feather,NewZealand,L_eb,false,ulnar_side,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false true,Y_down_Or,0,NA,NA,NZSL
fire,NewZealand,5_b,false,tip,false,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_up,Y_up,Y_up true false,Y_up_Hs,0,NA,NA,NZSL
fish,NewZealand,B,false,tip,false,false,true,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left false true,X_left_Or,0,NA,NA,NZSL
flower,NewZealand,S,false,radial_side,false,false,false,false,right,false,false,false,false,0,mouth,head,Z_back,Z_back,Z_back false false,Z_back,0,NA,NA,NZSL
full,NewZealand,B,false,back_of_fingers,false,false,false,false,right,false,false,false,false,0,below_chin,head,Y_up,Y_up,Y_up false false,Y_up,0,NA,NA,NZSL
good,NewZealand,A,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,NA,NA,NZSL
grass,NewZealand,5,true,tip,false,true,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right true false,X_right_Hs,0,NA,NA,NZSL
grease,NewZealand,5_b,false,tip,true,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,true false,Hs_Change,true false,Hs,0,NA,NA,NZSL
green,NewZealand,E,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,forearm_back,arm,Z_back,Z_back,Z_back false false,Z_back,0,NA,NA,NZSL
heavy,NewZealand,5,true,back_of_palm,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
how,NewZealand,E,false,palm,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,NA,NA,NZSL
husband,NewZealand,L_eb,false,tip,false,false,false,false,right,false,false,false,false,0,back_of_fingers,hand,X_left,X_left,X_left false false,X_left,0,NA,NA,NZSL
ice,NewZealand,5_nb,true,tip,false,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Z_back,Z_back,Z_back false false,Z_back,0,NA,NA,NZSL
if,NewZealand,A,false,tip,false,false,true,false,right,false,false,false,false,0,below_chin,head,Z_front,Z_front,Z_front false true,Z_front_Or,0,NA,NA,NZSL
kill,NewZealand,A,false,tip,false,false,false,false,right,false,false,false,false,0,neck,torso,X_right,X_right,X_right false false,X_right,0,NA,NA,NZSL
laugh,NewZealand,L_nb,false,finger_fronts,true,false,false,false,right,false,false,false,false,0,mouth,head,X_left,X_left,X_left false false,X_left,0,NA,NA,NZSL
leaf,NewZealand,L,true,tip,false,true,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right true false,X_right_Hs,0,NA,NA,NZSL
lie,NewZealand,1,false,radial_side,false,false,false,false,right,false,false,false,false,0,chin,head,X_right,X_right,X_right false false,X_right,0,NA,NA,NZSL
live,NewZealand,E,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,palm,hand,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
long,NewZealand,B,false,palm,false,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,NA,NA,NZSL
look_for,NewZealand,1,false,radial_side,true,false,false,false,right,false,false,false,false,0,cheek,head,Z_front,Z_front,Z_front false false,Z_front,0,NA,NA,NZSL
man,NewZealand,S,false,radial_side,false,false,false,false,right,false,false,false,false,0,below_chin,head,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
meat,NewZealand,A,false,tip,true,false,false,false,right,false,false,false,false,0,neck,torso,Z_back,Z_back,Z_back false false,Z_back,0,NA,NA,NZSL
moon,NewZealand,L_b,false,tip,false,true,false,false,right,false,false,false,false,0,Vertical,Vertical,Y_down,Y_down,Y_down true false,Y_down_Hs,0,NA,NA,NZSL
mother,NewZealand,W,false,finger_fronts,true,false,false,false,right,false,false,false,false,0,palm,hand,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
mountain,NewZealand,B,false,radial_side,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_up,Y_up,Y_up false true,Y_up_Or,0,NA,NA,NZSL
name,NewZealand,H,false,finger_fronts,false,false,true,false,right,false,false,false,false,0,forehead,head,false true,Or_Change,false true,Or,0,NA,NA,NZSL
narrow,NewZealand,B,false,palm,false,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,NA,NA,NZSL
new,NewZealand,B,false,back_of_fingers,false,false,false,false,right,false,false,false,false,0,palm,hand,Y_up,Y_up,Y_up false false,Y_up,0,NA,NA,NZSL
night,NewZealand,E,false,palm,false,false,false,false,right,false,false,false,false,0,forehead,head,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
not,NewZealand,L_enb,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,NA,NA,NZSL
old,NewZealand,L_nb,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,nose,head,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
other,NewZealand,1,false,finger_fronts,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_up,Y_up,Y_up false true,Y_up_Or,0,NA,NA,NZSL
person,NewZealand,L_nb,false,tip,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
pig,NewZealand,S,false,radial_side,false,false,false,false,right,false,false,false,false,0,nose,head,X_left,X_left,X_left false false,X_left,0,NA,NA,NZSL
play,NewZealand,5_nb,true,tip,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_up,Y_up,Y_up false false,Y_up,0,NA,NA,NZSL
rain,NewZealand,5_b,true,tip,true,false,true,false,right,false,false,false,false,1,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,NA,NA,NZSL
red,NewZealand,1,false,tip,true,true,false,false,right,false,false,false,false,0,lip,head,true false,Hs_Change,true false,Hs,0,NA,NA,NZSL
river,NewZealand,L_nb,false,tip,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Z_front,Z_front,Z_front false false,Z_front,0,NA,NA,NZSL
salt,NewZealand,E_bnb,false,radial_side,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
sea,NewZealand,5,false,palm,false,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,X_right,X_right,X_right true false,X_right_Hs,0,NA,NA,NZSL
sharp,NewZealand,1,false,tip,false,true,false,false,right,false,false,false,false,0,tip,hand,X_right,X_right,X_right true false,X_right_Hs,0,NA,NA,NZSL
short,NewZealand,E,false,palm,false,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,NA,NA,NZSL
singing,NewZealand,H,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,lip,head,Z_front,Z_front,Z_front true false,Z_front_Hs,0,NA,NA,NZSL
sister,NewZealand,1_nb,false,radial_side,true,false,false,false,right,false,false,false,false,0,nose,head,Z_back,Z_back,Z_back false false,Z_back,0,NA,NA,NZSL
sit,NewZealand,S,true,radial_side,false,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
smooth,NewZealand,E,false,palm,false,false,false,false,right,false,false,false,false,0,palm,hand,X_right,X_right,X_right false false,X_right,0,NA,NA,NZSL
snake,NewZealand,3_b,false,back_of_palm,true,true,true,false,right,false,false,false,false,0,mouth,head,true true,Or_HS_Change,true true,Hs_Or,0,NA,NA,NZSL
snow,NewZealand,L_enb,false,ulnar_side,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false true,Y_down_Or,0,NA,NA,NZSL
stand,NewZealand,V,false,tip,false,false,false,false,right,false,false,false,false,0,palm,hand,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
star,NewZealand,L_enb,false,tip,false,true,false,false,right,false,false,false,false,0,forehead,head,true false,Hs_Change,true false,Hs,0,NA,NA,NZSL
stone,NewZealand,L_enb,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,NA,NA,NZSL
string,NewZealand,L_eb,true,tip,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,NA,NA,NZSL
sun,NewZealand,E_bnb,false,tip,false,true,false,false,right,false,false,false,false,0,forehead,head,Z_back,Z_back,Z_back true false,Z_back_Hs,0,NA,NA,NZSL
tail,NewZealand,L_enb,false,radial_side,true,false,false,false,right,false,false,false,false,0,hips,torso,X_right,X_right,X_right false false,X_right,0,NA,NA,NZSL
thin,NewZealand,L_eb,true,tip,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,NA,NA,NZSL
tree,NewZealand,5,false,palm,false,false,true,false,right,false,false,false,false,0,Lateral,Lateral,false true,Or_Change,false true,Or,0,NA,NA,NZSL
vomit,NewZealand,E_bnb,false,back_of_palm,false,true,false,false,right,false,false,false,false,0,mouth,head,Y_down,Y_down,Y_down true false,Y_down_Hs,0,NA,NA,NZSL
warm,NewZealand,S_b,false,heel,true,false,true,false,right,false,false,false,false,0,chin,head,false true,Or_Change,false true,Or,0,NA,NA,NZSL
water,NewZealand,1_nb,false,radial_side,true,false,false,false,right,false,false,false,false,0,cheek,head,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
wet,NewZealand,5_b,true,tip,true,true,false,false,right,false,false,false,false,1,Horizontal,Horizontal,true false,Hs_Change,true false,Hs,0,NA,NA,NZSL
what,NewZealand,1,false,radial_side,true,false,true,false,right,false,false,false,false,0,Lateral,Lateral,false true,Or_Change,false true,Or,0,NA,NA,NZSL
when,NewZealand,5,false,finger_fronts,true,true,false,false,right,false,false,false,false,0,cheek,head,true false,Hs_Change,true false,Hs,0,NA,NA,NZSL
where,NewZealand,5,false,back_of_palm,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left false false,X_left,0,NA,NA,NZSL
white,NewZealand,L_enb,false,tip,false,false,false,false,right,false,false,false,false,0,neck,torso,Z_back,Z_back,Z_back false false,Z_back,0,NA,NA,NZSL
who,NewZealand,1,false,tip,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,NA,NA,NZSL
wide,NewZealand,E,false,palm,false,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,NA,NA,NZSL
wife,NewZealand,L_eb,false,tip,false,false,false,false,right,false,false,false,false,0,back_of_fingers,hand,X_left,X_left,X_left false false,X_left,0,NA,NA,NZSL
wind,NewZealand,5,false,palm,true,false,true,false,right,false,false,false,false,0,Lateral,Lateral,false true,Or_Change,false true,Or,0,NA,NA,NZSL
with,NewZealand,5_b,false,tip,false,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,true false,Hs_Change,true false,Hs,0,NA,NA,NZSL
woman,NewZealand,5,false,radial_side,false,false,true,false,right,false,false,false,false,0,Torso_top,torso,false true,Or_Change,false true,Or,0,NA,NA,NZSL
wood,NewZealand,E_nb,true,radial_side,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,NA,NA,NZSL
work,NewZealand,B,false,ulnar_side,true,false,false,false,right,false,false,false,false,0,radial_side,hand,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
worm,NewZealand,1,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left true false,X_left_Hs,0,NA,NA,NZSL
year,NewZealand,1,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,radial_side,hand,Y_down,Y_down,Y_down false false,Y_down,0,NA,NA,NZSL
yellow,NewZealand,L_eb,false,tip,true,false,true,false,right,false,false,false,false,0,forehead,head,false true,Or_Change,false true,Or,0,NA,NA,NZSL
